id_dec,length,byte1,byte2,byte3,byte4,byte5,byte6,byte7,byte8
2,8,00,00,00,00,00,01,0F,FD
688,5,E9,FF,00,07,BB
1508,3,00,00,00
880,8,00,20,00,80,00,00,00,00
672,8,28,00,8E,1C,B5,09,7D,03
161,8,80,83,00,00,2D,00,00,00
1264,8,80,00,18,00,00,39,3C,0F
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
1265,8,08,17,00,00,00,00,00,00
320,8,00,00,00,00,14,24,21,D6
320,8,00,00,00,00,18,00,23,BE
305,8,00,80,00,00,EB,7B,05,76
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
809,8,40,BA,7E,10,11,20,00,12
790,8,45,3A,D4,0A,3A,39,00,73
320,8,00,00,00,00,02,21,20,B7
704,8,3D,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
688,5,E9,FF,00,07,33
688,5,E9,FF,00,07,55
497,8,00,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,4E,0A,00
305,8,00,80,00,00,06,7C,0D,72
1201,8,01,00,00,00,00,00,00,01
1349,8,D8,00,00,89,00,00,00,00
399,8,FA,69,00,00,00,44,00,20
339,8,00,00,00,FF,00,FF,00,FE
1265,8,08,17,00,00,00,00,00,00
320,8,00,00,00,00,16,02,28,E0
2,8,00,00,00,00,00,08,0A,82
1264,8,80,00,4C,00,00,39,3C,0F
1088,8,FF,00,00,00,FF,49,0A,00
880,8,00,20,00,80,00,00,00,00
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
1201,8,01,00,00,00,00,00,00,01
790,8,45,3A,C8,0A,3A,39,00,73
848,8,00,6B,B1,94,97,00,00,D9
544,8,8F,03,FF,C7,0C,00,48,10
356,8,00,08,00,00,00,00,02,0A
339,8,00,00,00,FF,00,FF,D0,CE
688,5,E9,FF,00,07,33
357,8,FE,07,80,00,00,00,0A,73
1349,8,D8,00,00,8A,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,2D,0A,00
544,8,8E,03,FF,C7,0C,00,4A,10
898,8,00,00,00,00,00,00,00,00
399,8,FA,6A,00,00,00,44,00,20
2,8,00,00,00,00,00,00,01,17
1264,8,80,00,74,00,00,39,3C,0F
544,8,91,03,FF,C7,0C,00,48,10
688,5,E9,FF,00,07,99
688,5,E9,FF,00,07,BB
848,8,00,6B,B1,94,97,00,00,D9
305,8,00,80,00,00,12,7C,0C,71
1349,8,D8,00,00,89,00,00,00,00
809,8,0F,BA,7E,10,11,20,00,12
497,8,00,00,00,00,00,00,00,00
320,8,00,00,00,00,06,26,23,6F
320,8,00,00,00,00,0A,20,25,9E
1201,8,01,00,00,00,00,00,00,01
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,F9,09,00
1088,8,FF,00,00,00,FF,F4,09,00
544,8,90,03,FF,C7,0C,00,48,10
1088,8,FF,00,00,00,FF,EB,09,00
790,8,45,3B,7C,0A,3B,38,00,73
608,8,24,3B,3A,30,25,9E,64,31
1264,8,80,00,98,00,00,39,3C,0F
544,8,90,03,FF,C7,0C,00,45,10
1264,8,80,00,9C,00,00,39,3C,0F
320,8,00,00,00,00,02,00,2B,41
305,8,00,80,00,00,C6,7B,0D,2B
880,8,00,20,00,80,00,00,00,00
2,8,00,00,00,00,00,03,01,C3
1435,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
544,8,90,03,FF,C7,0C,00,48,10
809,8,40,BA,7E,10,11,20,00,12
320,8,00,00,00,00,16,27,2A,CE
304,8,92,80,00,FF,96,7C,0C,B3
848,8,00,6B,51,94,97,00,00,39
704,8,3D,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
1088,8,FF,00,00,00,FF,DE,09,00
880,8,00,20,00,80,00,00,00,00
320,8,00,00,00,00,04,23,29,DF
356,8,00,08,00,00,00,00,0F,07
1349,8,D8,00,00,8A,00,00,00,00
672,8,68,00,8E,1C,B5,09,7D,03
339,8,00,00,00,FF,00,FF,40,3E
1264,8,80,00,C6,00,00,39,3C,0F
305,8,00,80,00,00,CC,7B,04,D1
2,8,00,00,00,00,00,08,06,1E
848,8,00,6B,21,94,97,00,00,49
1435,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,E4,09,00
1201,8,01,00,00,00,00,00,00,01
399,8,FA,69,00,00,00,44,00,20
544,8,8F,03,FF,C7,09,00,48,10
544,8,90,03,FF,C7,09,00,47,10
320,8,00,00,00,00,0E,09,2A,40
320,8,00,00,00,00,12,0D,2C,31
320,8,00,00,00,00,16,02,2E,AE
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,DF,09,00
1349,8,D8,00,00,89,00,00,00,00
608,8,24,3C,3B,30,25,9E,64,20
304,8,92,80,00,FF,85,7C,0A,69
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
544,8,8F,03,FF,C7,0C,00,48,10
848,8,00,6B,71,94,97,00,00,19
1088,8,FF,00,00,00,FF,F6,09,00
1088,8,FF,00,00,00,FF,FA,09,00
1349,8,D8,00,00,89,00,00,00,00
2,8,00,00,00,00,00,00,09,FF
1087,8,00,40,61,FF,6E,03,0A,00
898,8,00,00,00,00,00,00,00,88
339,8,00,00,00,FF,00,FF,60,5E
320,8,00,00,00,00,08,29,20,E2
320,8,00,00,00,00,0C,2F,22,6B
1200,8,01,00,00,00,00,00,00,00
1264,8,80,00,0C,00,00,39,3C,0F
1680,8,03,00,01,00,80,00,20,00
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1264,8,80,00,14,00,00,39,3C,0F
1088,8,FF,00,00,00,FF,28,0A,00
1088,8,FF,00,00,00,FF,2D,0A,00
848,8,00,6B,81,94,97,00,00,E9
1349,8,D8,00,00,89,00,00,00,00
399,8,FA,69,00,00,00,44,00,20
544,8,90,03,FF,C7,0F,00,48,10
320,8,00,00,00,00,1A,39,2A,9F
320,8,00,00,00,00,1E,00,2C,00
304,8,92,80,00,FF,83,7C,0E,18
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
688,5,E9,FF,00,07,44
357,8,FD,07,80,00,00,00,0B,71
1349,8,D8,00,00,8A,00,00,00,00
790,8,45,3A,D4,0A,3A,38,00,73
2,8,00,00,00,00,00,03,0B,11
848,8,00,6B,51,94,97,00,00,39
544,8,91,03,FF,C7,0C,00,48,10
1264,8,80,00,38,00,00,39,3C,0F
1264,8,80,00,3A,00,00,39,3C,0F
320,8,00,00,00,00,02,29,24,99
1087,8,00,40,61,FF,6E,40,0A,00
1349,8,D8,00,00,8A,00,00,00,00
1088,8,FF,00,00,00,FF,41,0A,00
1349,8,D8,00,00,8A,00,00,00,00
339,8,00,00,00,FF,00,FF,90,8E
320,8,00,00,00,00,0A,00,2F,39
320,8,00,00,00,00,04,23,21,37
848,8,00,6B,01,94,97,00,00,69
848,8,00,6B,11,94,97,00,00,79
848,8,00,6B,21,94,97,00,00,49
544,8,8F,03,FF,C7,0C,00,48,10
880,8,00,20,00,80,00,00,00,00
809,8,86,B9,7E,10,11,20,00,12
880,8,00,20,00,80,00,00,00,00
356,8,00,08,00,00,00,00,04,0C
809,8,D6,B9,7E,10,11,20,00,12
790,8,45,3B,98,0A,3B,38,00,73
497,8,00,00,00,00,00,00,00,00
320,8,00,00,00,00,14,0F,27,63
320,8,00,00,00,00,18,09,29,7A
2,8,00,00,00,00,00,08,0B,9F
1264,8,80,00,66,00,00,39,3C,0F
880,8,00,20,00,80,00,00,00,00
544,8,92,03,FF,C7,0C,00,46,10
848,8,00,6B,01,94,97,00,00,69
1088,8,FF,00,00,00,FF,FE,09,00
1349,8,D8,00,00,89,00,00,00,00
320,8,00,00,00,00,04,07,28,9A
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,F8,09,00
2,8,00,00,00,00,00,09,03,3B
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
672,8,68,00,8E,1C,B5,09,7D,03
1087,8,00,40,61,FF,6E,F7,09,00
544,8,8E,03,FF,C7,0C,00,48,10
809,8,40,B9,7E,10,11,20,00,12
399,8,FA,69,00,00,00,44,00,20
848,8,00,6B,01,94,97,00,00,69
1264,8,80,00,8E,00,00,39,3C,0F
497,8,00,00,00,00,00,00,00,00
544,8,90,03,FF,C7,0C,00,48,10
1349,8,D8,00,00,8A,00,00,00,00
1264,8,80,00,96,00,00,39,3C,0F
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,FD,09,00
688,5,E9,FF,00,07,AA
688,5,E9,FF,00,07,CC
672,8,08,00,8E,1C,B5,09,7D,03
320,8,00,00,00,00,02,21,26,F9
320,8,00,00,00,00,06,39,28,B7
320,8,00,00,00,00,0A,27,2A,DC
848,8,00,6B,D1,94,97,00,00,B9
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,12,0A,00
1508,3,00,00,00
898,8,00,00,00,00,00,00,00,00
809,8,86,B9,7E,10,11,20,00,12
305,8,00,80,00,00,DA,7B,07,EB
790,8,45,3B,B4,0A,3B,38,00,73
544,8,8F,03,FF,C7,0C,00,48,10
544,8,8E,03,FF,C7,0C,00,48,10
1264,8,80,00,BA,00,00,39,3C,0F
356,8,00,08,00,00,00,00,04,0C
305,8,00,80,00,00,E9,7B,02,26
880,8,00,20,00,80,00,00,00,00
1265,8,08,17,00,00,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
544,8,8E,03,FF,C7,0C,00,48,10
688,5,E9,FF,00,07,88
688,5,EB,FF,00,07,8A
809,8,40,B9,7E,10,11,20,00,12
356,8,00,08,00,00,00,00,05,0D
544,8,8F,03,FF,C7,0C,00,48,10
544,8,8F,03,FF,C7,0C,00,48,10
544,8,91,03,FF,C7,0C,00,48,10
1508,3,00,00,00
320,8,00,00,00,00,06,32,2A,03
809,8,D6,B9,7E,10,11,20,00,12
399,8,FA,69,00,00,00,44,00,20
544,8,90,03,FF,C7,0C,00,47,10
608,8,23,3A,39,30,25,A0,62,33
544,8,90,03,FF,C7,0C,00,4E,10
320,8,00,00,00,00,02,00,25,E7
320,8,00,00,00,00,04,19,27,7A
1435,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,43,0A,00
1264,8,80,00,EC,00,00,39,3C,0F
809,8,40,B9,7E,10,11,20,00,12
305,8,00,80,00,00,D3,7B,02,01
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
544,8,8E,03,FF,C7,0C,00,49,10
497,8,00,00,00,00,00,00,00,00
848,8,00,6B,51,94,97,00,00,39
1088,8,FF,00,00,00,FF,47,0A,00
305,8,08,80,00,00,FA,7B,0F,E1
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
672,8,68,00,8E,1C,B5,09,7D,03
790,8,45,3A,C8,0A,3A,38,00,73
320,8,00,00,00,00,14,06,28,CE
1200,8,01,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,3A,0A,00
2,8,00,00,00,00,00,0A,0E,6E
544,8,8F,03,FF,C7,0C,00,48,10
497,8,00,00,00,00,00,00,00,00
688,5,E9,FF,00,07,66
1088,8,FF,00,00,00,FF,09,0A,00
1087,8,00,40,61,FF,6E,07,0A,00
339,8,00,00,00,FF,00,FF,20,1E
161,8,7B,83,00,00,2D,00,00,00
320,8,00,00,00,00,06,26,2B,87
356,8,00,08,00,00,00,00,01,09
848,8,00,6B,F1,94,97,00,00,99
848,8,00,6B,01,94,97,00,00,69
848,8,00,6B,11,94,97,00,00,79
544,8,90,03,FF,C7,09,00,48,10
339,8,00,00,00,FF,00,FF,20,1E
1088,8,FF,00,00,00,FF,EE,09,00
1200,8,01,00,00,00,00,00,00,00
356,8,00,08,00,00,00,00,00,08
1087,8,00,40,61,FF,6E,DF,09,00
1349,8,D8,00,00,89,00,00,00,00
497,8,00,00,00,00,00,00,00,00
320,8,00,00,00,00,02,00,23,A9
320,8,00,00,00,00,02,00,25,E7
399,8,FA,69,00,00,00,44,00,20
320,8,00,00,00,00,04,13,29,1E
1201,8,01,00,00,00,00,00,00,01
1508,3,00,00,00
544,8,90,03,FF,C7,0C,00,4C,10
1349,8,D8,00,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,D1,09,00
2,8,00,00,00,00,00,03,04,AA
898,8,00,00,00,00,00,00,00,00
790,8,45,3C,5C,0A,3C,39,00,73
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
848,8,00,6B,71,94,97,00,00,19
1508,3,00,00,00
1200,8,01,00,00,00,00,00,00,00
1349,8,D8,6B,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
339,8,00,00,00,FF,00,FF,60,5E
898,8,00,00,00,00,00,00,00,88
320,8,00,00,00,00,02,00,2B,41
688,5,E9,FF,00,07,66
688,5,E9,FF,00,07,88
544,8,91,03,FF,C7,0C,00,48,10
1349,8,D8,00,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,DD,09,00
1088,8,FF,00,00,00,FF,E2,09,00
848,8,00,6B,41,94,97,00,00,29
2,8,00,00,00,00,00,08,0A,82
1349,8,D8,00,00,89,00,00,00,00
809,8,D6,B9,7E,10,11,20,00,12
790,8,45,3B,8C,0A,3B,39,00,73
320,8,00,00,00,00,0C,01,21,D6
320,8,00,00,00,00,10,33,23,A7
1201,8,01,00,00,00,00,00,00,01
688,5,E9,FF,00,07,22
1088,8,FF,00,00,00,FF,09,0A,00
544,8,92,03,FF,C7,0C,00,48,10
544,8,90,03,FF,C7,0C,00,48,10
1349,8,D8,00,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
898,8,00,00,00,00,00,00,00,00
848,8,00,6B,31,94,97,00,00,59
790,8,45,3B,A4,0A,3B,38,00,73
497,8,00,00,00,00,00,00,00,00
320,8,00,00,00,00,06,26,2B,87
320,8,00,00,00,00,0A,20,2D,76
320,8,00,00,00,00,0E,23,2F,9E
305,8,00,80,00,00,C6,7B,01,B7
1440,8,00,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,1E,0A,00
1088,8,FF,00,00,00,FF,26,0A,00
1087,8,00,40,61,FF,6E,24,0A,00
809,8,40,B9,7E,10,11,20,00,12
399,8,FA,69,00,00,00,44,00,20
1265,8,08,17,00,00,00,00,00,00
848,8,00,6B,01,94,97,00,00,69
497,8,00,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,21,0A,00
320,8,00,00,00,00,0A,20,25,9E
320,8,00,00,00,00,04,20,27,AD
305,8,00,80,00,00,06,7C,09,06
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,2D,0A,00
809,8,0F,B9,7E,10,11,20,00,12
399,8,FA,69,00,00,00,44,00,20
320,8,00,00,00,00,1A,39,22,77
356,8,00,08,00,00,00,00,08,00
1088,8,FF,00,00,00,FF,37,0A,00
1435,8,00,00,00,00,00,00,00,4C
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
848,8,00,6B,01,94,97,00,00,69
1435,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1508,3,00,00,00
672,8,08,00,8E,1C,B5,09,7D,03
1264,8,80,00,DE,00,00,39,3C,0F
320,8,00,00,00,00,16,27,2A,CE
320,8,00,00,00,00,02,29,2C,71
2,8,00,00,00,00,00,04,0E,81
305,8,00,80,00,00,D0,7B,00,B7
1349,8,D8,00,00,8A,00,00,00,00
1088,8,FF,00,00,00,FF,4E,0A,00
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
898,8,00,00,00,00,00,00,00,00
608,8,23,3A,39,30,25,A0,62,15
608,8,23,3A,39,30,25,A0,62,33
544,8,8F,03,FF,C7,0C,00,48,10
544,8,91,03,FF,C7,0C,00,48,10
1200,8,01,00,00,00,00,00,00,00
320,8,00,00,00,00,02,00,24,FA
320,8,00,00,00,00,02,08,26,9A
320,8,00,00,00,00,06,15,28,B5
1200,8,01,00,00,00,00,00,00,00
1508,3,00,00,00
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
790,8,45,3A,C4,0A,3A,38,00,73
320,8,00,00,00,00,04,19,25,40
848,8,00,6B,C1,94,97,00,00,A9
1264,8,80,00,10,00,00,39,3C,0F
544,8,91,03,FF,C7,0C,00,48,10
1264,8,80,00,14,00,00,39,3C,0F
1264,8,80,00,16,00,00,39,3C,0F
1088,8,FF,00,00,00,FF,2E,0A,00
1200,8,01,00,00,00,00,00,00,00
356,8,00,08,00,00,00,00,08,00
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
608,8,23,3A,39,30,25,A0,64,13
399,8,FA,69,00,00,00,44,00,20
320,8,00,00,00,00,02,00,2D,0F
356,8,00,08,00,00,00,00,03,0B
357,8,FE,07,80,00,00,00,0E,77
356,8,00,08,00,00,00,00,07,0F
848,8,00,6B,B1,94,97,00,00,D9
848,8,00,6B,C1,94,97,00,00,A9
544,8,8F,03,FF,C7,0C,00,48,10
1349,8,D8,00,00,89,00,00,00,00
305,8,10,80,00,00,D3,7B,0C,1E
356,8,00,08,00,00,00,00,02,0A
1349,8,D8,66,00,89,00,00,00,00
399,8,FA,69,00,00,00,44,00,20
497,8,00,00,00,00,00,00,00,00
1265,8,08,17,00,00,00,00,00,00
544,8,90,03,FF,C7,0C,00,47,10
688,5,E9,FF,00,07,33
357,8,FF,F7,7F,00,00,00,0A,7D
356,8,00,08,00,00,00,00,01,09
688,5,E9,FF,00,07,99
688,5,E9,FF,00,07,BB
1088,8,FF,00,00,00,FF,CB,09,00
1349,8,D8,00,00,89,00,00,00,00
304,8,92,80,00,FF,81,7C,06,F3
790,8,45,3C,5C,0A,3C,39,00,73
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
688,5,EB,FF,00,07,B9
339,8,00,00,00,FF,00,FF,D0,CE
320,8,00,00,00,00,0A,27,21,13
2,8,00,00,00,00,00,02,03,B5
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,C8,09,00
809,8,0F,B9,7E,10,11,20,00,12
399,8,FA,69,00,00,00,44,00,20
848,8,00,6B,71,94,96,00,00,18
356,8,00,08,00,00,00,00,02,0A
1264,8,80,00,6A,00,00,39,3C,0F
497,8,00,00,00,00,00,00,00,00
1264,8,80,00,6E,00,00,39,3C,0F
497,8,00,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,D6,09,00
305,8,00,80,00,00,CF,7B,09,DC
2,8,00,00,00,00,00,05,0B,A4
898,8,00,00,00,00,00,00,00,00
704,8,3D,00,00,00,00,00,00,00
544,8,90,03,FF,C7,0C,00,48,10
320,8,00,00,00,00,06,32,22,EB
320,8,00,00,00,00,0A,22,24,1B
356,8,00,08,00,00,00,00,0A,02
880,8,00,20,00,80,00,00,00,00
848,8,00,6B,61,94,97,00,00,09
1088,8,FF,00,00,00,FF,04,0A,00
1088,8,FF,00,00,00,FF,03,0A,00
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
304,8,92,80,00,FF,80,7C,03,15
790,8,45,3B,90,0A,3B,39,00,73
544,8,90,03,FF,C7,0C,00,4B,10
544,8,90,03,FF,C7,0C,00,49,10
1264,8,80,00,96,00,00,39,3C,0F
1680,8,03,00,01,00,80,00,24,00
1264,8,80,00,9A,00,00,39,3C,0F
1264,8,80,00,9C,00,00,39,3C,0F
304,8,9D,80,00,FF,94,7C,02,4A
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,04,0A,00
1087,8,00,40,61,FF,6E,02,0A,00
898,8,00,00,00,00,00,00,00,4C
672,8,68,00,8E,1C,B5,09,7D,03
305,8,00,80,00,00,C4,7B,0D,28
544,8,90,03,FF,C7,0C,00,48,10
544,8,91,03,FF,C7,0C,00,48,10
544,8,8D,03,FF,C7,0C,00,48,10
688,5,E9,FF,00,07,77
688,5,E9,FF,00,07,99
688,5,EB,FF,00,07,9B
688,5,E9,FF,00,07,DD
1200,8,01,00,00,00,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
672,8,08,00,8E,1C,B5,09,7D,03
339,8,00,00,00,FF,00,FF,60,5E
320,8,00,00,00,00,16,20,23,C2
320,8,00,00,00,00,02,29,25,84
1201,8,01,00,00,00,00,00,00,01
1264,8,80,00,C6,00,00,39,3C,0F
880,8,00,20,00,80,00,00,00,00
339,8,00,00,00,FF,00,FF,30,2E
880,8,00,20,00,80,00,00,00,00
672,8,48,00,8E,1C,B5,09,7D,03
356,8,00,08,00,00,00,00,07,0F
544,8,8C,03,FF,C7,0C,00,48,10
544,8,90,03,FF,C7,0C,00,48,10
544,8,8E,03,FF,C7,0C,00,48,10
1264,8,80,00,D8,00,00,39,3C,0F
1264,8,80,00,DA,00,00,39,3C,0F
1200,8,01,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
2,8,00,00,00,00,00,01,02,7C
1349,8,D8,00,00,8A,00,00,00,00
1088,8,FF,00,00,00,FF,64,0A,00
1349,8,D8,00,00,89,00,00,00,00
809,8,0F,B9,7E,10,11,20,00,12
320,8,00,00,00,00,02,00,2B,41
304,8,92,80,00,FF,83,7C,0D,3F
544,8,8F,03,FF,C7,0C,00,48,10
544,8,8E,03,FF,C7,0C,00,48,10
544,8,8E,03,FF,C7,0C,00,47,10
1088,8,FF,00,00,00,FF,59,0A,00
544,8,8F,03,FF,C7,0C,00,4B,10
688,5,EB,FF,00,07,20
688,5,E9,FF,00,07,22
2,8,00,00,00,00,00,03,0C,42
1349,8,D8,00,00,89,00,00,00,00
608,8,23,3A,39,30,25,A0,64,22
790,8,45,3A,CC,0A,3A,39,00,73
320,8,00,00,00,00,02,21,23,90
304,8,94,80,00,FF,75,7C,05,89
848,8,00,6B,51,94,96,00,00,38
1264,8,80,00,08,00,00,39,3C,0F
1264,8,80,00,0A,00,00,39,3C,0F
688,5,E9,FF,00,07,66
544,8,8E,03,FF,C7,0C,00,48,10
357,8,FE,07,80,00,00,00,0F,76
305,8,FC,7F,00,00,D4,7B,02,90
672,8,68,00,8E,1C,B5,09,7D,03
790,8,45,3B,9C,0A,3B,39,00,73
544,8,8F,03,FF,C7,0C,00,48,10
320,8,00,00,00,00,08,0E,29,9B
320,8,00,00,00,00,0C,01,2B,04
356,8,00,08,00,00,00,00,01,09
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,EE,09,00
1088,8,FF,00,00,00,FF,E7,09,00
688,5,E9,FF,00,07,00
339,8,00,00,00,FF,00,FF,20,1E
1349,8,D8,00,00,8A,00,00,00,00
320,8,00,00,00,00,0E,09,2A,40
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
544,8,8F,03,FF,C7,0C,00,46,10
1264,8,80,00,32,00,00,39,3C,0F
1264,8,80,00,34,00,00,39,3C,0F
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
1264,8,80,00,3A,00,00,39,3C,0F
1087,8,00,40,61,FF,6E,B9,09,00
898,8,00,00,00,00,00,00,00,4C
339,8,00,00,00,FF,00,FF,B0,AE
848,8,00,6B,21,94,96,00,00,48
320,8,00,00,00,00,04,25,22,A5
1200,8,01,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,B3,09,00
544,8,8E,03,FF,C7,0C,00,48,10
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
688,5,E9,FF,00,07,CC
688,5,E9,FF,00,07,EE
305,8,00,80,00,00,13,7C,01,7F
809,8,86,B9,7E,10,11,20,00,12
544,8,91,03,FF,C7,0C,00,48,10
544,8,91,03,FF,C7,0C,00,48,10
848,8,00,6B,E1,94,96,00,00,88
848,8,00,6B,F1,94,96,00,00,98
848,8,00,6B,01,94,96,00,00,68
2,8,00,00,00,00,00,01,0E,E0
1088,8,FF,00,00,00,FF,CD,09,00
1088,8,FF,00,00,00,FF,D1,09,00
1264,8,80,00,66,00,00,39,3C,0F
357,8,FF,F7,7F,00,00,00,0B,7C
1088,8,FF,00,00,00,FF,D5,09,00
809,8,40,B9,7E,10,11,20,00,12
399,8,FA,6A,00,00,00,44,00,20
399,8,FA,6A,00,00,00,44,00,20
688,5,EB,FF,00,07,20
688,5,E9,FF,00,07,22
1200,8,01,00,00,00,00,00,00,00
356,8,00,08,00,00,00,00,08,00
1200,8,01,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,F4,09,00
848,8,00,6B,E1,94,96,00,00,88
1088,8,FF,00,00,00,FF,F8,09,00
1349,8,D8,6D,00,89,00,00,00,00
809,8,0F,B9,7E,10,11,20,00,12
608,8,23,3C,3B,30,25,9F,64,02
305,8,F4,7F,00,00,BB,7B,03,89
1201,8,01,00,00,00,00,00,00,01
357,8,FF,F7,7F,00,00,00,0F,78
357,8,FF,07,80,00,00,00,01,79
339,8,00,00,00,FF,00,FF,C0,BE
1349,8,D8,00,00,8A,00,00,00,00
1087,8,00,40,61,FF,6E,17,0A,00
1088,8,FF,00,00,00,FF,22,0A,00
305,8,14,80,00,00,08,7C,02,10
2,8,00,00,00,00,00,06,04,CB
880,8,00,20,00,80,00,00,00,00
1680,8,03,00,01,00,80,00,0C,00
672,8,28,00,8E,1C,B5,09,7D,03
399,8,FA,6A,00,00,00,44,00,20
320,8,00,00,00,00,02,00,2D,0F
304,8,92,80,00,FF,84,7C,0F,8F
704,8,3D,00,00,00,00,00,00,00
688,5,E9,FF,00,07,88
544,8,90,03,FF,C7,0C,00,47,10
544,8,8F,03,FF,C7,0C,00,48,10
339,8,00,00,00,FF,00,FF,C0,BE
1349,8,D8,00,00,8A,00,00,00,00
1087,8,00,40,61,FF,6E,3F,0A,00
1200,8,01,00,00,00,00,00,00,00
1349,8,D8,6D,00,89,00,00,00,00
399,8,FA,6A,00,00,00,44,00,20
497,8,00,00,00,00,00,00,00,00
848,8,00,6B,C1,94,96,00,00,A8
320,8,00,00,00,00,02,09,27,CB
356,8,00,08,00,00,00,00,0D,05
305,8,F4,7F,00,00,F1,7B,0B,0E
1088,8,FF,00,00,00,FF,4B,0A,00
1264,8,80,00,C4,00,00,39,3C,0F
1088,8,FF,00,00,00,FF,46,0A,00
1088,8,FF,00,00,00,FF,4A,0A,00
1264,8,80,00,CA,00,00,39,3C,0F
305,8,F8,7F,00,00,DC,7B,06,81
704,8,3D,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
544,8,91,03,FF,C7,0C,00,46,10
1435,8,00,00,00,00,00,00,00,4C
704,8,3D,00,00,00,00,00,00,00
320,8,00,00,00,00,16,20,23,C2
356,8,00,08,00,00,00,00,09,01
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,51,0A,00
339,8,00,00,00,FF,00,FF,20,1E
608,8,23,3A,39,30,25,A0,64,22
320,8,00,00,00,00,14,20,2E,40
2,8,00,00,00,00,00,00,00,0A
688,5,E9,FF,00,07,CC
497,8,00,00,00,00,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
